"","Date","Plot","EVI","EVI2","GNDVI","NDRE","NDVI","NGRDI","NIRRENDVI","RedEdgeNDVI","RENDVI","RGBVI","SAVI","VARI","PM","EXPT_YEAR","Crop","IRR","ET_wb","DAS","Kc"
"1357",2022-01-24,7,-0.665051546,0.823766305,0.31702069,0.138783251,0.518082759,0.242106404,0.621695567,0.138783251,0.518082759,0.348436453,0.775538034,0.470926382,1.88625971818699,"2021-2022","Sweet corn",100,3.08,54,1.6328610372703
"1358",2022-01-24,8,-0.0016,0.833750634,0.322337513,0.120214211,0.53638558,0.260606061,0.643643678,0.120214211,0.53638558,0.404905956,0.802198627,0.470869383,1.88625971818699,"2021-2022","Sweet corn",50,3.14,54,1.66467001851583
"1359",2022-01-24,9,0.903333333,0.826964224,0.369897736,0.181915632,0.566606099,0.251053689,0.679979912,0.181915632,0.566606099,0.394401936,0.844551191,0.451934806,1.88625971818699,"2021-2022","Sweet corn",75,3.52,54,1.86612689973749
"1360",2022-01-25,1,0.74027027,0.869030952,0.331643674,0.188473262,0.538092235,0.252629089,0.645791617,0.188473262,0.538092235,0.419801603,0.806014799,0.437516752,2.24067146648743,"2021-2022","Sweet corn",25,2.53,55,1.12912581689904
"1361",2022-01-25,10,0.935,0.885456147,0.344176822,0.170425329,0.549997611,0.254010753,0.660039427,0.170425329,0.549997611,0.387168459,0.82464927,0.470303465,2.24067146648743,"2021-2022","Sweet corn",25,1.63,55,0.7274605065397
"1362",2022-01-25,11,-0.91,0.909659686,0.379302326,0.2095999,0.583448362,0.261716679,0.700145036,0.2095999,0.583448362,0.384724931,0.871809573,0.502017269,2.24067146648743,"2021-2022","Sweet corn",50,2.5,55,1.1157369732204
"1363",2022-01-25,12,0.32,0.888777778,0.35046467,0.176446493,0.567476959,0.271199437,0.681003584,0.176446493,0.567476959,0.40890169,0.84933834,0.502443676,2.24067146648743,"2021-2022","Sweet corn",100,3.2,55,1.42814332572211
"1371",2022-01-25,2,0.84,0.886368098,0.349004277,0.213624699,0.557645015,0.259994654,0.669232825,0.213624699,0.557645015,0.404770115,0.831280396,0.471946004,2.24067146648743,"2021-2022","Sweet corn",75,3.4,55,1.51740228357974
"1377",2022-01-25,3,0.845714286,0.856037099,0.335734463,0.205261941,0.547013354,0.260695942,0.656538264,0.205261941,0.547013354,0.411702619,0.817327159,0.467556497,2.24067146648743,"2021-2022","Sweet corn",100,1.62,55,0.722997558646818
"1378",2022-01-25,4,0.633333333,0.881387674,0.339962335,0.210994081,0.55189131,0.26149852,0.662235674,0.210994081,0.55189131,0.435372612,0.825077741,0.450682002,2.24067146648743,"2021-2022","Sweet corn",50,2.36,55,1.05325570272006
"1379",2022-01-25,5,0.88,0.856225859,0.347382736,0.178029168,0.544126922,0.244450138,0.652958875,0.178029168,0.544126922,0.392502956,0.814604688,0.436074901,2.24067146648743,"2021-2022","Sweet corn",75,3.4,55,1.51740228357974
"1380",2022-01-25,6,0.862857143,0.879808917,0.371926656,0.212802408,0.56431445,0.245266831,0.677125068,0.212802408,0.56431445,0.368015873,0.839231317,0.46066092,2.24067146648743,"2021-2022","Sweet corn",25,2.53,55,1.12912581689904
"1381",2022-01-25,7,0.223333333,0.851803732,0.341685421,0.185008752,0.554787447,0.2651988,0.665655164,0.185008752,0.554787447,0.401825456,0.825977279,0.487712892,2.24067146648743,"2021-2022","Sweet corn",100,3.2,55,1.42814332572211
"1382",2022-01-25,8,0.771176471,0.833464389,0.3197635,0.153895677,0.542389962,0.271131257,0.65079753,0.153895677,0.542389962,0.421330968,0.808183533,0.482387334,2.24067146648743,"2021-2022","Sweet corn",50,2.1,55,0.937219057505135
"1383",2022-01-25,9,0.734285714,0.8371,0.357645776,0.181713728,0.55545225,0.248459596,0.666575987,0.181713728,0.55545225,0.396550735,0.831795999,0.442488522,2.24067146648743,"2021-2022","Sweet corn",75,3.4,55,1.51740228357974
"1384",2022-01-27,1,0.895,0.864521073,0.303368794,0.17608156,0.515896498,0.251286569,0.619119016,0.17608156,0.515896498,0.425357934,0.773822877,0.425293661,1.97964512545523,"2021-2022","Sweet corn",25,3.18,57,1.60634851121043
"1385",2022-01-27,10,0.98,0.885718831,0.353819555,0.198414149,0.547701709,0.240419316,0.657296304,0.198414149,0.547701709,0.418058426,0.820885609,0.404787361,1.97964512545523,"2021-2022","Sweet corn",25,2.53,57,1.27800683439069
"1386",2022-01-27,11,0.955,0.914555556,0.386433041,0.229677722,0.578405298,0.246821026,0.694099917,0.229677722,0.578405298,0.416009595,0.864166311,0.424766375,1.97964512545523,"2021-2022","Sweet corn",50,0.25,57,0.126285260315286
"1387",2022-01-27,12,0.948571429,0.88172454,0.344252984,0.182464834,0.545342072,0.247496803,0.654386189,0.182464834,0.545342072,0.446828645,0.817458859,0.402108909,1.97964512545523,"2021-2022","Sweet corn",100,3.59,57,1.8134563381275
"1395",2022-01-27,2,0.886,0.881148612,0.334019282,0.181940381,0.542804743,0.255441046,0.651390736,0.181940381,0.542804743,0.435466534,0.813230118,0.429114583,1.97964512545523,"2021-2022","Sweet corn",75,3.52,57,1.77809646523922
"1401",2022-01-27,3,0.683414634,0.852214865,0.335814655,0.168478448,0.523290948,0.227923491,0.627947198,0.168478448,0.523290948,0.394292026,0.784570565,0.390421336,1.97964512545523,"2021-2022","Sweet corn",100,0.87,57,0.439472705897194
"1402",2022-01-27,4,0.819,0.875712422,0.329377264,0.181442482,0.538204257,0.254079484,0.645875226,0.181442482,0.538204257,0.451274909,0.806037585,0.415330616,1.97964512545523,"2021-2022","Sweet corn",50,2.5,57,1.26285260315286
"1403",2022-01-27,5,0.89,0.859688812,0.338612589,0.151617908,0.534542332,0.240041002,0.641497119,0.151617908,0.534542332,0.423106161,0.801329557,0.398354388,1.97964512545523,"2021-2022","Sweet corn",75,5,57,2.52570520630571
"1404",2022-01-27,6,0.868888889,0.871823169,0.359800411,0.177596943,0.550406022,0.238152372,0.660574818,0.177596943,0.550406022,0.406869297,0.823487085,0.403529881,1.97964512545523,"2021-2022","Sweet corn",25,5,57,2.52570520630571
"1405",2022-01-27,7,0.788888889,0.846763581,0.334929078,0.162224656,0.54089904,0.252889028,0.649136421,0.162224656,0.54089904,0.44004902,0.808640541,0.417487484,1.97964512545523,"2021-2022","Sweet corn",100,5,57,2.52570520630571
"1406",2022-01-27,8,0.647076923,0.777529252,0.265561835,0.135285904,0.484035904,0.252608599,0.580827793,0.135285904,0.484035904,0.43754211,0.725800621,0.415518617,1.97964512545523,"2021-2022","Sweet corn",50,0.55,57,0.277827572693628
"1407",2022-01-27,9,0.819298246,0.837477602,0.343404707,0.211905864,0.532826968,0.233278356,0.639478202,0.211905864,0.532826968,0.397798032,0.798454317,0.40154321,1.97964512545523,"2021-2022","Sweet corn",75,3.23,57,1.63160556327349
"1408",2022-01-28,1,0.895217391,0.833268769,0.267017751,0.113795589,0.500151694,0.269912856,0.600174287,0.113795589,0.500151694,0.466747714,0.750133405,0.444862829,1.40629479609447,"2021-2022","Sweet corn",25,4.48,58,3.18567629805768
"1409",2022-01-28,10,0.824285714,0.863920235,0.282862802,0.125165217,0.519488889,0.278163285,0.623407729,0.125165217,0.519488889,0.478717874,0.779300483,0.459368116,1.40629479609447,"2021-2022","Sweet corn",25,5,58,3.55544229693937
"1410",2022-01-28,11,NA,0.902390958,0.327453127,0.167951758,0.553814736,0.276424445,0.664536333,0.167951758,0.553814736,0.46654809,0.830440386,0.464049863,1.40629479609447,"2021-2022","Sweet corn",50,4.58,58,3.25678514399646
"1411",2022-01-28,12,0.885555556,0.858200055,0.318881243,0.176480033,0.542194766,0.271015535,0.650707955,0.176480033,0.542194766,0.478928162,0.812317124,0.441091648,1.40629479609447,"2021-2022","Sweet corn",100,4.34,58,3.08612391374337
"1419",2022-01-28,2,0.925,0.843796129,0.296903575,0.139448537,0.533429036,0.28271506,0.640140845,0.139448537,0.533429036,0.486291441,0.799286336,0.463505959,1.40629479609447,"2021-2022","Sweet corn",75,5,58,3.55544229693937
"1425",2022-01-28,3,0.779904762,0.830555556,0.282435195,0.125295047,0.513339305,0.271381454,0.61600843,0.125295047,0.513339305,0.473652266,0.769786965,0.444738672,1.40629479609447,"2021-2022","Sweet corn",100,5,58,3.55544229693937
"1426",2022-01-28,4,0.700363636,0.858157203,0.309663531,0.133114555,0.534240177,0.27055451,0.641051467,0.133114555,0.534240177,0.480090301,0.799325968,0.439914776,1.40629479609447,"2021-2022","Sweet corn",50,5,58,3.55544229693937
"1427",2022-01-28,5,0.66984127,0.837352747,0.321967876,0.170105988,0.522291302,0.242691215,0.626797421,0.170105988,0.522291302,0.447015845,0.783012589,0.392802666,1.40629479609447,"2021-2022","Sweet corn",75,4.98,58,3.54122052775161
"1428",2022-01-28,6,0.97,0.860135279,0.355457509,0.222638264,0.559502023,0.256646808,0.671451214,0.222638264,0.559502023,0.448322842,0.833238228,0.424496403,1.40629479609447,"2021-2022","Sweet corn",25,4.72,58,3.35633752831077
"1429",2022-01-28,7,0.921481481,0.847813306,0.318304681,0.187898716,0.54373343,0.274314416,0.652396437,0.187898716,0.54373343,0.485914457,0.811390414,0.439381732,1.40629479609447,"2021-2022","Sweet corn",100,4.69,58,3.33500487452913
"1430",2022-01-28,8,0.839534884,0.782720105,0.276176276,0.153700484,0.51612346,0.28381272,0.619275968,0.153700484,0.51612346,0.488228433,0.767108924,0.457471391,1.40629479609447,"2021-2022","Sweet corn",50,3.82,58,2.71635791486168
"1431",2022-01-28,9,0.761111111,0.82355674,0.28497279,0.140662413,0.517491087,0.274521486,0.621030212,0.140662413,0.517491087,0.444624695,0.776047342,0.476064928,1.40629479609447,"2021-2022","Sweet corn",75,5,58,3.55544229693937
"1432",2022-01-31,1,0.878571429,0.843203823,0.295221992,0.149619278,0.490299057,0.227225673,0.588329883,0.149619278,0.490299057,0.386093858,0.735392225,0.39515873,2.42445766289377,"2021-2022","Sweet corn",25,4.37,61,1.802464966447
"1433",2022-01-31,10,NA,0.85370674,0.292834799,0.129175015,0.499384584,0.24199448,0.59925782,0.129175015,0.499384584,0.407360458,0.749040074,0.419537927,2.42445766289377,"2021-2022","Sweet corn",25,5,61,2.06231689524829
"1434",2022-01-31,11,NA,0.875406431,0.32476216,0.165564265,0.521152153,0.23586492,0.625290454,0.165564265,0.521152153,0.403425319,0.78168152,0.405505208,2.42445766289377,"2021-2022","Sweet corn",50,3.89,61,1.60448254450317
"1435",2022-01-31,12,0.453,0.824710959,0.282839138,0.130811498,0.473670536,0.220636816,0.568358209,0.130811498,0.473670536,0.389022664,0.710437811,0.377967938,2.42445766289377,"2021-2022","Sweet corn",100,5,61,2.06231689524829
"1443",2022-01-31,2,-0.89,0.860224534,0.30300092,0.170976536,0.498454106,0.229694042,0.5981562,0.170976536,0.498454106,0.388523119,0.747783529,0.399849321,2.42445766289377,"2021-2022","Sweet corn",75,4.78,61,1.97157495185736
"1449",2022-01-31,3,0.741666667,0.829775154,0.303100827,0.130298491,0.490814889,0.220507489,0.588939191,0.130298491,0.490814889,0.386558238,0.73619383,0.379110217,2.42445766289377,"2021-2022","Sweet corn",100,5,61,2.06231689524829
"1450",2022-01-31,4,NA,0.875790367,0.327831541,0.160856631,0.518222222,0.228744325,0.621862605,0.160856631,0.518222222,0.405096774,0.777261649,0.384512545,2.42445766289377,"2021-2022","Sweet corn",50,5,61,2.06231689524829
"1451",2022-01-31,5,0.787954545,0.822661385,0.314465148,0.12815735,0.488755464,0.206414769,0.586484932,0.12815735,0.488755464,0.382484472,0.733183805,0.345025305,2.42445766289377,"2021-2022","Sweet corn",75,5,61,2.06231689524829
"1452",2022-01-31,6,-0.848,0.861378107,0.339122869,0.147716637,0.520582011,0.220529101,0.624639624,0.147716637,0.520582011,0.370070547,0.780489873,0.387907113,2.42445766289377,"2021-2022","Sweet corn",25,5,61,2.06231689524829
"1453",2022-01-31,7,0.916153846,0.833484979,0.30200902,0.136860303,0.501436701,0.235679158,0.601679373,0.136860303,0.501436701,0.41134221,0.751869962,0.397706432,2.42445766289377,"2021-2022","Sweet corn",100,5,61,2.06231689524829
"1454",2022-01-31,8,0.521785714,0.754306253,0.246631266,0.103263675,0.443351604,0.221998401,0.532113738,0.103263675,0.443351604,0.373661071,0.665088501,0.387686422,2.42445766289377,"2021-2022","Sweet corn",50,5,61,2.06231689524829
"1455",2022-01-31,9,0.915,0.808587077,0.314419517,0.176506036,0.49287827,0.21248994,0.591458753,0.176506036,0.49287827,0.352890342,0.739284636,0.379576459,2.42445766289377,"2021-2022","Sweet corn",75,5,61,2.06231689524829
"1456",2022-02-01,1,0.920909091,0.826070114,0.283663119,0.15360268,0.472973328,0.21841151,0.567553541,0.15360268,0.472973328,0.385325187,0.709481014,0.374050716,2.65817780840634,"2021-2022","Sweet corn",25,5,62,1.88098778952551
"1457",2022-02-01,10,0.898333333,0.847775089,0.308904175,0.148362192,0.48959203,0.213385911,0.587482211,0.148362192,0.48959203,0.385979602,0.734405835,0.361870256,2.65817780840634,"2021-2022","Sweet corn",25,5,62,1.88098778952551
"1458",2022-02-01,11,NA,0.871751714,0.332204996,0.161806325,0.526397195,0.235265165,0.631652516,0.161806325,0.526397195,0.406758952,0.789569337,0.401263689,2.65817780840634,"2021-2022","Sweet corn",50,5,62,1.88098778952551
"1459",2022-02-01,12,NA,0.851894417,0.307368152,0.158867127,0.506219918,0.236190476,0.607514081,0.158867127,0.506219918,0.423919611,0.759391961,0.393932412,2.65817780840634,"2021-2022","Sweet corn",100,5,62,1.88098778952551
"1467",2022-02-01,2,0.888571429,0.850708428,0.293506767,0.158596768,0.489270792,0.227904349,0.587163316,0.158596768,0.489270792,0.407281566,0.733944291,0.382477992,2.65817780840634,"2021-2022","Sweet corn",75,5,62,1.88098778952551
"1473",2022-02-01,3,0.872,0.845917625,0.298439908,0.153029019,0.497469183,0.233611967,0.596973549,0.153029019,0.497469183,0.41259245,0.746191577,0.394185927,2.65817780840634,"2021-2022","Sweet corn",100,5,62,1.88098778952551
"1474",2022-02-01,4,NA,0.873127036,0.309537627,0.155590508,0.514493559,0.24367322,0.617378983,0.155590508,0.514493559,0.439543051,0.771815593,0.400562712,2.65817780840634,"2021-2022","Sweet corn",50,5,62,1.88098778952551
"1475",2022-02-01,5,0.87,0.838839268,0.301279727,0.171451846,0.497303902,0.231036657,0.596727106,0.171451846,0.497303902,0.424793063,0.745862567,0.378456182,2.65817780840634,"2021-2022","Sweet corn",75,5,62,1.88098778952551
"1476",2022-02-01,6,NA,0.885180088,0.357251816,0.207608286,0.532875975,0.217231638,0.639405434,0.207608286,0.532875975,0.382035243,0.799285714,0.37188862,2.65817780840634,"2021-2022","Sweet corn",25,5,62,1.88098778952551
"1477",2022-02-01,7,0.913333333,0.851938576,0.309228557,0.165443861,0.503205801,0.230057514,0.603910978,0.165443861,0.503205801,0.405572643,0.754883721,0.388228307,2.65817780840634,"2021-2022","Sweet corn",100,5,62,1.88098778952551
"1478",2022-02-01,8,0.91,0.797267287,0.268433846,0.142181054,0.467468138,0.228474576,0.56098673,0.142181054,0.467468138,0.408314282,0.701132571,0.380860597,2.65817780840634,"2021-2022","Sweet corn",50,5,62,1.88098778952551
"1479",2022-02-01,9,0.581515152,0.794869864,0.256012759,0.138250171,0.455845295,0.226737298,0.546960583,0.138250171,0.455845295,0.386643882,0.683730918,0.393369788,2.65817780840634,"2021-2022","Sweet corn",75,5,62,1.88098778952551
"1480",2022-02-02,1,0.925,0.845337602,0.304729256,0.178682651,0.493252963,0.221593481,0.591884429,0.178682651,0.493252963,0.380864763,0.739890894,0.384686153,3.22092238911418,"2021-2022","Sweet corn",25,3.26,63,1.01213242859185
"1481",2022-02-02,10,0.786551724,0.824452241,0.27665142,0.11304442,0.46998676,0.222332691,0.563981704,0.11304442,0.46998676,0.398458113,0.704953057,0.375719788,3.22092238911418,"2021-2022","Sweet corn",25,4.38,63,1.35985890712647
"1482",2022-02-02,11,0.9125,0.84069738,0.313917591,0.167289567,0.490962702,0.208681956,0.589207409,0.167289567,0.490962702,0.359276714,0.736427671,0.366673387,3.22092238911418,"2021-2022","Sweet corn",50,2.97,63,0.922096108256993
"1483",2022-02-02,12,0.868333333,0.851126513,0.309005161,0.164899355,0.497874839,0.22308129,0.597372903,0.164899355,0.497874839,0.387668387,0.746700645,0.385245161,3.22092238911418,"2021-2022","Sweet corn",100,3.41,63,1.05870293910988
"1491",2022-02-02,2,0.89,0.876055777,0.325934806,0.182039332,0.519197198,0.231512662,0.623019935,0.182039332,0.519197198,0.408531789,0.77883486,0.390175108,3.22092238911418,"2021-2022","Sweet corn",75,4.72,63,1.46541873096734
"1497",2022-02-02,3,0.97,0.884032463,0.323495657,0.175658068,0.524365623,0.24112398,0.629234009,0.175658068,0.524365623,0.418202158,0.786489866,0.409173467,3.22092238911418,"2021-2022","Sweet corn",100,5,63,1.552350350601
"1498",2022-02-02,4,NA,0.905394366,0.336402948,0.183830645,0.539827586,0.247675195,0.647793382,0.183830645,0.539827586,0.44304505,0.809674548,0.407808676,3.22092238911418,"2021-2022","Sweet corn",50,4.3,63,1.33502130151686
"1499",2022-02-02,5,0.97,0.85052449,0.308187619,0.145067879,0.499022536,0.225943524,0.598884062,0.145067879,0.499022536,0.404599511,0.748558241,0.380585121,3.22092238911418,"2021-2022","Sweet corn",75,3.65,63,1.13321575593873
"1500",2022-02-02,6,0.882,0.880830374,0.34608,0.18209931,0.525995862,0.21958069,0.631106207,0.18209931,0.525995862,0.37021931,0.788824828,0.385423448,3.22092238911418,"2021-2022","Sweet corn",25,3.94,63,1.22325207627359
"1501",2022-02-02,7,0.94,0.852327485,0.305585388,0.145475668,0.500327869,0.230271073,0.60036143,0.145475668,0.500327869,0.400253001,0.750548599,0.393557506,3.22092238911418,"2021-2022","Sweet corn",100,4.23,63,1.31328839660844
"1502",2022-02-02,8,0.720123457,0.752421767,0.245181843,0.120604795,0.437568696,0.216065463,0.525039063,0.120604795,0.437568696,0.382487877,0.656268858,0.367735722,3.22092238911418,"2021-2022","Sweet corn",50,4.22,63,1.31018369590724
"1503",2022-02-02,9,0.853181818,0.815660223,0.268602466,0.102822079,0.464515561,0.224349971,0.557440986,0.102822079,0.464515561,0.390248972,0.696716383,0.386483852,3.22092238911418,"2021-2022","Sweet corn",75,4.74,63,1.47162813236975
"1504",2022-02-03,1,NA,0.794362523,0.275114198,0.151655286,0.452348717,0.203195197,0.542734872,0.151655286,0.452348717,0.346758889,0.678456558,0.361298564,2.89004436610269,"2021-2022","Sweet corn",25,2.53,64,0.875419086874359
"1505",2022-02-03,10,NA,0.830297374,0.345283039,0.211141625,0.518281776,0.212844066,0.621948653,0.211141625,0.518281776,0.353169192,0.777283925,0.384618056,2.89004436610269,"2021-2022","Sweet corn",25,2.53,64,0.875419086874359
"1506",2022-02-03,11,NA,0.835328133,0.375244415,0.244209246,0.534172749,0.200612696,0.640986507,0.244209246,0.534172749,0.326224287,0.801017606,0.370601637,2.89004436610269,"2021-2022","Sweet corn",50,2.5,64,0.865038623393636
"1507",2022-02-03,12,NA,0.809029972,0.327194122,0.211460469,0.502898154,0.212526771,0.603448394,0.211460469,0.502898154,0.360340624,0.754308499,0.378613579,2.89004436610269,"2021-2022","Sweet corn",100,3.2,64,1.10724943794385
"1515",2022-02-03,2,0.86625,0.788367893,0.279129974,0.143408288,0.450479162,0.19678008,0.54058041,0.143408288,0.450479162,0.345812338,0.675726395,0.34537085,2.89004436610269,"2021-2022","Sweet corn",75,3.4,64,1.17645252781534
"1521",2022-02-03,3,0.856666667,0.811781609,0.305310658,0.161753968,0.480706349,0.206588435,0.576903628,0.161753968,0.480706349,0.360566893,0.721134921,0.361860544,2.89004436610269,"2021-2022","Sweet corn",100,0.15,64,0.0519023174036181
"1522",2022-02-03,4,0.79125,0.866655032,0.31747713,0.177898411,0.507705826,0.226523832,0.6092104,0.177898411,0.507705826,0.410329803,0.761544295,0.378713288,2.89004436610269,"2021-2022","Sweet corn",50,1.86,64,0.643588735804865
"1523",2022-02-03,5,NA,0.826076142,0.294620909,0.181084295,0.488312927,0.227289852,0.585974806,0.181084295,0.488312927,0.391172592,0.732384036,0.393643749,2.89004436610269,"2021-2022","Sweet corn",75,3.4,64,1.17645252781534
"1524",2022-02-03,6,NA,0.822945844,0.33498666,0.208508368,0.498006306,0.196979141,0.597592772,0.208508368,0.498006306,0.333783653,0.746930633,0.352211982,2.89004436610269,"2021-2022","Sweet corn",25,2.53,64,0.875419086874359
"1525",2022-02-03,7,0.8245,0.790250725,0.296211015,0.166369166,0.467326919,0.200100641,0.560896925,0.166369166,0.467326919,0.355829463,0.701082725,0.347754921,2.89004436610269,"2021-2022","Sweet corn",100,3.2,64,1.10724943794385
"1526",2022-02-03,8,0.662380952,0.746616,0.249499647,0.128979279,0.433687309,0.207681893,0.52051919,0.128979279,0.433687309,0.365767601,0.650512126,0.357874971,2.89004436610269,"2021-2022","Sweet corn",50,1.78,64,0.615907499856269
"1527",2022-02-03,9,-0.297,0.747145324,0.291043478,0.170047619,0.440040373,0.173204969,0.528050725,0.170047619,0.440040373,0.285245342,0.660013458,0.323111801,2.89004436610269,"2021-2022","Sweet corn",75,3.4,64,1.17645252781534
"1528",2022-02-05,1,0.785,0.81973284,0.295853202,0.157142356,0.463163862,0.193761103,0.555687237,0.157142356,0.463163862,0.361002805,0.694692613,0.32963885,2.4366692689335,"2021-2022","Sweet corn",25,4.44,66,1.82215947671197
"1529",2022-02-05,10,0.869285714,0.86875898,0.34358165,0.179950547,0.51106271,0.203647938,0.613339646,0.179950547,0.51106271,0.382229588,0.76662984,0.342700968,2.4366692689335,"2021-2022","Sweet corn",25,3,66,1.23118883561619
"1530",2022-02-05,11,0.158,0.884277246,0.373348949,0.2117028,0.529731997,0.194858917,0.635664016,0.2117028,0.529731997,0.349669899,0.794597451,0.339231942,2.4366692689335,"2021-2022","Sweet corn",50,3.62,66,1.48563452831021
"1531",2022-02-05,12,-0.743333333,0.874887045,0.334939853,0.195140343,0.527825796,0.234459791,0.6333092,0.195140343,0.527825796,0.398921809,0.791649588,0.408154377,2.4366692689335,"2021-2022","Sweet corn",100,4.59,66,1.88371891849277
"1532",2022-02-05,2,0.9,0.846714167,0.298574904,0.157810219,0.493186189,0.227535627,0.591774997,0.157810219,0.493186189,0.392639323,0.73974047,0.39339474,2.4366692689335,"2021-2022","Sweet corn",75,5,66,2.05198139269365
"1533",2022-02-05,3,0.918888889,0.844977534,0.308073849,0.157146234,0.49511764,0.22016661,0.594139367,0.157146234,0.49511764,0.388347405,0.742704041,0.378294495,2.4366692689335,"2021-2022","Sweet corn",100,2.66,66,1.09165410091302
"1534",2022-02-05,4,NA,0.882840325,0.325511555,0.181380597,0.517663698,0.230388782,0.621204863,0.181380597,0.517663698,0.412566201,0.776441984,0.386754935,2.4366692689335,"2021-2022","Sweet corn",50,1.03,66,0.422708166894893
"1535",2022-02-05,5,0.986666667,0.846648491,0.3168415,0.159838969,0.501903612,0.220194387,0.602303888,0.159838969,0.501903612,0.400445135,0.752870945,0.368792271,2.4366692689335,"2021-2022","Sweet corn",75,3.05,66,1.25170864954313
"1536",2022-02-05,6,0.82,0.865191362,0.347555082,0.190215589,0.515296138,0.203763326,0.618336887,0.190215589,0.515296138,0.374707415,0.772959014,0.34310353,2.4366692689335,"2021-2022","Sweet corn",25,4.69,66,1.92475854634665
"1537",2022-02-05,7,0.854047619,0.823002518,0.294000221,0.145899137,0.481229816,0.218241345,0.577519354,0.145899137,0.481229816,0.405426897,0.721905552,0.360318549,2.4366692689335,"2021-2022","Sweet corn",100,4.95,66,2.03146157876672
"1538",2022-02-05,8,0.895,0.801294724,0.262689144,0.118030356,0.462774881,0.227754605,0.555228826,0.118030356,0.462774881,0.396739659,0.694018074,0.38850307,2.4366692689335,"2021-2022","Sweet corn",50,0.55,66,0.225717953196302
"1539",2022-02-05,9,0.809047619,0.807325426,0.292445795,0.167007092,0.473793313,0.211346505,0.568559271,0.167007092,0.473793313,0.3502077,0.710653495,0.381863222,2.4366692689335,"2021-2022","Sweet corn",75,3.99,66,1.63748115136954
"1540",2022-02-11,1,0.74,0.856520101,0.342508838,0.174090909,0.505286616,0.196320707,0.606335859,0.174090909,0.505286616,0.343941919,0.757838384,0.345382576,2.12824703309619,"2021-2022","Sweet corn",25,2.53,72,1.18877177350946
"1541",2022-02-11,10,0.8825,0.87231899,0.346861939,0.17834875,0.527625899,0.221638689,0.633164326,0.17834875,0.527625899,0.381334932,0.791458262,0.387599635,2.12824703309619,"2021-2022","Sweet corn",25,2.53,72,1.18877177350946
"1542",2022-02-11,11,NA,0.891548906,0.35995857,0.201408617,0.535677083,0.217574574,0.642811316,0.201408617,0.535677083,0.382456203,0.803553504,0.375626184,2.12824703309619,"2021-2022","Sweet corn",50,2.5,72,1.17467566552318
"1543",2022-02-11,12,-0.82,0.856602198,0.336603913,0.181182478,0.511802633,0.212264058,0.614152824,0.181182478,0.511802633,0.381672204,0.767761782,0.363179525,2.12824703309619,"2021-2022","Sweet corn",100,3.2,72,1.50358485186967
"1544",2022-02-11,2,0.843333333,0.855909259,0.318957071,0.160233586,0.497659091,0.211878788,0.597165404,0.160233586,0.497659091,0.368910354,0.746439394,0.370150253,2.12824703309619,"2021-2022","Sweet corn",75,3.4,72,1.59755890511153
"1545",2022-02-11,3,0.745833333,0.840406591,0.317707108,0.16475,0.49238848,0.207137255,0.590871324,0.16475,0.49238848,0.360997549,0.738629902,0.363254902,2.12824703309619,"2021-2022","Sweet corn",100,3.2,72,1.50358485186967
"1546",2022-02-11,4,0.836666667,0.858873023,0.293203125,0.145776042,0.481990885,0.218972656,0.57825651,0.145776042,0.481990885,0.391622396,0.722847656,0.372554688,2.12824703309619,"2021-2022","Sweet corn",50,2.5,72,1.17467566552318
"1547",2022-02-11,5,0.812608696,0.850501976,0.32332702,0.170448232,0.501507576,0.213383838,0.601839646,0.170448232,0.501507576,0.396435606,0.75229798,0.356507576,2.12824703309619,"2021-2022","Sweet corn",75,3.4,72,1.59755890511153
"1548",2022-02-11,6,NA,0.89247191,0.37201292,0.229824289,0.548962532,0.221923773,0.658758398,0.229824289,0.548962532,0.384069767,0.823286379,0.384661499,2.12824703309619,"2021-2022","Sweet corn",25,2.53,72,1.18877177350946
"1549",2022-02-11,7,0.946666667,0.844813102,0.308636364,0.17889678,0.504275568,0.23193892,0.605104167,0.17889678,0.504275568,0.41022017,0.756422822,0.392174479,2.12824703309619,"2021-2022","Sweet corn",100,3.2,72,1.50358485186967
"1550",2022-02-11,8,-0.285,0.852565007,0.295546366,0.164845865,0.499324561,0.238784461,0.599285714,0.164845865,0.499324561,0.401433584,0.748992481,0.414666667,2.12824703309619,"2021-2022","Sweet corn",50,2.5,72,1.17467566552318
"1551",2022-02-11,9,NA,0.83936466,0.322200476,0.180973183,0.502412413,0.21573205,0.602825476,0.180973183,0.502412413,0.346079152,0.753551038,0.397977941,2.12824703309619,"2021-2022","Sweet corn",75,3.4,72,1.59755890511153
"1552",2022-02-13,1,0.9325,0.825388488,0.305827465,0.13168904,0.490053917,0.218675176,0.588108495,0.13168904,0.490053917,0.381434859,0.735108935,0.380948504,1.5381629736422,"2021-2022","Sweet corn",25,5,74,3.25063084060629
"1553",2022-02-13,10,0.902727273,0.819605206,0.289848006,0.130784643,0.485134228,0.229512436,0.582161469,0.130784643,0.485134228,0.428036913,0.727696407,0.377438808,1.5381629736422,"2021-2022","Sweet corn",25,4.36,74,2.83455009300868
"1554",2022-02-13,11,NA,0.858897403,0.317790989,0.159710054,0.520838548,0.244755945,0.624955152,0.159710054,0.520838548,0.427757614,0.781222361,0.415588235,1.5381629736422,"2021-2022","Sweet corn",50,3.78,74,2.45747691549836
