"","Date","Plot","EVI","EVI2","GNDVI","NDRE","NDVI","NGRDI","NIRRENDVI","RedEdgeNDVI","RENDVI","RGBVI","SAVI","VARI","PM","EXPT_YEAR","Crop","IRR","ET_wb","DAS","Kc"
"1109",2022-01-04,15,0.112135417,0.502677301,0.163195382,-0.006023091,0.337239787,0.193330965,0.404664298,-0.006023091,0.337239787,0.316213144,0.505939609,0.350870492,2.00616645124911,"2021-2022","Green beans",100,4.32,34,2.15336070310129
"1110",2022-01-04,16,0.617916667,0.489821561,0.159356664,-0.018449288,0.325387678,0.183709137,0.39041492,-0.018449288,0.325387678,0.323973177,0.488059514,0.321506706,2.00616645124911,"2021-2022","Green beans",75,5,34,2.49231562858945
"1111",2022-01-04,17,0.343096774,0.484609772,0.172164746,-0.005119483,0.311627776,0.155417487,0.373874051,-0.005119483,0.311627776,0.271619342,0.467317965,0.280387967,2.00616645124911,"2021-2022","Green beans",100,0.97,34,0.483509231946354
"1112",2022-01-04,18,0.4888,0.549374727,0.210203239,0.011719098,0.380501747,0.195522388,0.456576691,0.011719098,0.380501747,0.310676405,0.570857415,0.360247698,2.00616645124911,"2021-2022","Green beans",50,4.61,34,2.29791500955947
"1113",2022-01-04,19,0.369219512,0.524180612,0.192026571,-0.000442851,0.371798819,0.204041341,0.446170392,-0.000442851,0.371798819,0.313051455,0.557701392,0.381643113,2.00616645124911,"2021-2022","Green beans",75,5,34,2.49231562858945
"1115",2022-01-04,20,0.514444444,0.524035736,0.176683784,-0.003056757,0.330483784,0.17170046,0.396413514,-0.003056757,0.330483784,0.285616216,0.495651351,0.311822114,2.00616645124911,"2021-2022","Green beans",25,0.23,34,0.114646518915115
"1116",2022-01-04,21,0.418826291,0.530014139,0.162695623,-0.019134328,0.316919761,0.170086207,0.380099469,-0.019134328,0.316919761,0.286634615,0.475238727,0.30752321,2.00616645124911,"2021-2022","Green beans",75,3.1,34,1.54523568972546
"1117",2022-01-04,22,-0.691036269,0.470203771,0.19391771,0.014771275,0.317751086,0.142067467,0.381380015,0.014771275,0.317751086,0.216046512,0.476797853,0.274745719,2.00616645124911,"2021-2022","Green beans",100,3.75,34,1.86923672144209
"1118",2022-01-04,23,0.637707641,0.42604896,0.187691378,0.025992743,0.304349315,0.133940371,0.365155117,0.025992743,0.304349315,0.224730056,0.456472603,0.248650282,2.00616645124911,"2021-2022","Green beans",25,0.27,34,0.13458504394383
"1119",2022-01-04,24,0.605918654,0.409513709,0.150198089,-0.012542531,0.270974132,0.133675134,0.325308786,-0.012542531,0.270974132,0.245593102,0.406623165,0.238914006,2.00616645124911,"2021-2022","Green beans",50,4.08,34,2.03372955292899
"1130",2022-01-05,13,0.58701677,0.496525204,0.166619836,-0.014239839,0.312774711,0.161675866,0.375331995,-0.014239839,0.312774711,0.315393879,0.469270781,0.273447065,2.00144287108915,"2021-2022","Green beans",50,3.27,35,1.63382130323836
"1131",2022-01-05,14,0.641472603,0.501753504,0.162599625,0.021915592,0.317407407,0.171554149,0.380827473,0.021915592,0.317407407,0.302161275,0.476057196,0.300867323,2.00144287108915,"2021-2022","Green beans",25,0.23,35,0.114917094723187
"1132",2022-01-05,15,0.587047047,0.465641535,0.198338637,0.040875099,0.30811721,0.125728683,0.3697083,0.040875099,0.30811721,0.222700875,0.46216123,0.226794855,2.00144287108915,"2021-2022","Green beans",100,2.23,35,1.11419617927264
"1133",2022-01-05,16,0.608004362,0.442857955,0.184834395,0.005023885,0.307813694,0.14016879,0.369390127,0.005023885,0.307813694,0.251256369,0.46191242,0.249371019,2.00144287108915,"2021-2022","Green beans",75,2.16,35,1.07922141131341
"1134",2022-01-05,17,0.560893617,0.486361873,0.189997399,0.002333507,0.298204995,0.121149844,0.357801769,0.002333507,0.298204995,0.23010666,0.447117586,0.217133195,2.00144287108915,"2021-2022","Green beans",100,5,35,2.49819771137364
"1135",2022-01-05,18,0.524327731,0.530401338,0.231707317,0.010687091,0.37902439,0.173010113,0.454913742,0.010687091,0.37902439,0.271930399,0.568634741,0.324140393,2.00144287108915,"2021-2022","Green beans",50,2.74,35,1.36901234583275
"1136",2022-01-05,19,0.629888889,0.525453319,0.22368867,0.012894581,0.373381281,0.174277833,0.448082759,0.012894581,0.373381281,0.290695567,0.560059113,0.315400985,2.00144287108915,"2021-2022","Green beans",75,2.29,35,1.14417455180913
"1138",2022-01-05,20,0.52986421,0.502335614,0.185115607,0.017620424,0.341206647,0.176461946,0.409453276,0.017620424,0.341206647,0.350216763,0.511787091,0.289934971,2.00144287108915,"2021-2022","Green beans",25,0.16,35,0.0799423267639564
"1139",2022-01-05,21,0.603345389,0.431223387,0.171789802,-0.049687744,0.308431322,0.154568158,0.370054631,-0.049687744,0.308431322,0.272955255,0.462669095,0.275731009,2.00144287108915,"2021-2022","Green beans",75,2.14,35,1.06922862046792
"1140",2022-01-05,22,0.595043732,0.46700274,0.230408444,-0.024793483,0.31798302,0.104901331,0.381624598,-0.024793483,0.31798302,0.167645709,0.477003212,0.201044057,2.00144287108915,"2021-2022","Green beans",100,2.71,35,1.35402315956451
"1141",2022-01-05,23,0.672578947,0.435028915,0.208646125,-0.047566306,0.315114846,0.124977587,0.378078431,-0.047566306,0.315114846,0.201966387,0.472739496,0.235410908,2.00144287108915,"2021-2022","Green beans",25,0.54,35,0.269805352828353
"1142",2022-01-05,24,0.624475983,0.429077237,0.157860422,-0.065504018,0.281579431,0.137272727,0.337846648,-0.065504018,0.281579431,0.245785124,0.422454086,0.247603306,2.00144287108915,"2021-2022","Green beans",50,2.74,35,1.36901234583275
"1153",2022-01-10,13,0.584678663,0.495219251,0.186588436,0.028063587,0.376602304,0.215529123,0.45196501,0.028063587,0.376602304,0.354082569,0.564849552,0.377148496,1.8808097623878,"2021-2022","Green beans",50,4.83,40,2.56804281676421
"1154",2022-01-10,14,-0.526984733,0.483638245,0.14910639,0.032909976,0.339717807,0.210105434,0.407703536,0.032909976,0.339717807,0.314369121,0.509575089,0.39054339,1.8808097623878,"2021-2022","Green beans",25,4,40,2.12674353355214
"1155",2022-01-10,15,0.113842365,0.54233019,0.171959805,0.030212618,0.379731645,0.231055994,0.455764405,0.030212618,0.379731645,0.3472421,0.569697955,0.429912872,1.8808097623878,"2021-2022","Green beans",100,3.46,40,1.8396331565226
"1156",2022-01-10,16,0.556487901,0.499536471,0.162178983,-0.016084906,0.367137055,0.228242694,0.440662998,-0.016084906,0.367137055,0.418393606,0.550757338,0.370570043,1.8808097623878,"2021-2022","Green beans",75,4.11,40,2.18522898072483
"1157",2022-01-10,17,0.524885449,0.463006372,0.171624601,0.023799507,0.345288657,0.195068175,0.414451697,0.023799507,0.345288657,0.359499565,0.517888019,0.324699739,1.8808097623878,"2021-2022","Green beans",100,3.55,40,1.88748488602753
"1158",2022-01-10,18,-0.701661342,0.503765528,0.15206414,0.012255932,0.356359572,0.225696793,0.427632653,0.012255932,0.356359572,0.317562682,0.534559767,0.438662779,1.8808097623878,"2021-2022","Green beans",50,3.79,40,2.01508949804066
"1159",2022-01-10,19,-0.68928,0.474796172,0.138556544,0.00824247,0.357407878,0.240053367,0.4288831,0.00824247,0.357407878,0.355049555,0.53619568,0.442057179,1.8808097623878,"2021-2022","Green beans",75,5,40,2.65842941694018
"1161",2022-01-10,20,0.66672956,0.487716485,0.160173279,0.009190021,0.348853441,0.209561134,0.418736842,0.009190021,0.348853441,0.344374089,0.52342996,0.368076113,1.8808097623878,"2021-2022","Green beans",25,4.87,40,2.58931025209973
"1162",2022-01-10,21,-0.297282051,0.448518974,0.13373903,0.000220308,0.31835072,0.201712771,0.382008611,0.000220308,0.31835072,0.318455042,0.477466468,0.364288554,1.8808097623878,"2021-2022","Green beans",75,3.16,40,1.68012739150619
"1163",2022-01-10,22,-0.704343434,0.467005484,0.157720701,-0.009936933,0.332925254,0.194324615,0.399527838,-0.009936933,0.332925254,0.278285143,0.499398647,0.373630769,1.8808097623878,"2021-2022","Green beans",100,4.15,40,2.20649641606035
"1164",2022-01-10,23,-0.746608558,0.467281467,0.158048139,-0.009670771,0.337256882,0.198420252,0.40458293,-0.009670771,0.337256882,0.279583622,0.505811316,0.385197123,1.8808097623878,"2021-2022","Green beans",25,4.06,40,2.15864468655543
"1165",2022-01-10,24,0.651730769,0.472383321,0.161381813,0.011536442,0.331255211,0.188457619,0.397409294,0.011536442,0.331255211,0.330250116,0.496858113,0.327180794,1.8808097623878,"2021-2022","Green beans",50,3.91,40,2.07889180404722
"1176",2022-01-11,13,0.111690544,0.536898623,0.210600711,0.063036176,0.379823447,0.193537517,0.455791797,0.063036176,0.379823447,0.294821832,0.569674884,0.361591129,1.96283085573772,"2021-2022","Green beans",50,3.19,41,1.62520371568189
"1177",2022-01-11,14,-0.639816,0.423246824,0.19963183,0.091508796,0.293704998,0.108664647,0.352508447,0.091508796,0.293704998,0.127581265,0.440676919,0.227827506,1.96283085573772,"2021-2022","Green beans",25,2.86,41,1.45707919336997
"1178",2022-01-11,15,-0.755073937,0.549353272,0.17635952,0.05857188,0.357972831,0.201180746,0.429586142,0.05857188,0.357972831,0.279416596,0.536990312,0.393101959,1.96283085573772,"2021-2022","Green beans",100,2.26,41,1.15139824371193
"1179",2022-01-11,16,0.07554878,0.487044083,0.169758533,0.027696238,0.313373578,0.159204691,0.376027397,0.027696238,0.313373578,0.2643557,0.470049919,0.286039707,1.96283085573772,"2021-2022","Green beans",75,2.16,41,1.10045141876893
"1180",2022-01-11,17,-0.246439628,0.473141572,0.161987578,0.017654288,0.316324832,0.170713814,0.379759482,0.017654288,0.316324832,0.269780626,0.47466235,0.312917768,1.96283085573772,"2021-2022","Green beans",100,1.19,41,0.606267216821771
"1181",2022-01-11,18,-0.642562748,0.450901808,0.165280731,0.049918605,0.317504983,0.170568295,0.380988372,0.049918605,0.317504983,0.228958472,0.476272425,0.341427385,1.96283085573772,"2021-2022","Green beans",50,2.9,41,1.47745792334717
"1182",2022-01-11,19,-0.385441176,0.487259101,0.186651241,0.05476668,0.341500193,0.175681409,0.409883018,0.05476668,0.341500193,0.259805888,0.512367914,0.336128825,1.96283085573772,"2021-2022","Green beans",75,4.35,41,2.21618688502076
"1184",2022-01-11,20,0.22448,0.464507931,0.181608513,0.045469813,0.326067757,0.16365783,0.391385551,0.045469813,0.326067757,0.254562039,0.48923411,0.307030277,1.96283085573772,"2021-2022","Green beans",25,2.91,41,1.48255260584147
"1185",2022-01-11,21,-0.342466368,0.443547921,0.162988018,0.022138956,0.273609889,0.121879266,0.328340664,0.022138956,0.273609889,0.191336266,0.410362506,0.228716821,1.96283085573772,"2021-2022","Green beans",75,2.55,41,1.29914403604665
"1186",2022-01-11,22,-0.643097345,0.467332819,0.184226905,0.038173318,0.297730952,0.127796232,0.357292771,0.038173318,0.297730952,0.177605359,0.446621546,0.251857641,1.96283085573772,"2021-2022","Green beans",100,2.36,41,1.20234506865494
"1187",2022-01-11,23,-0.744769504,0.508403337,0.18520703,0.028043131,0.312937966,0.141472899,0.375459265,0.028043131,0.312937966,0.191220714,0.469371672,0.28012252,1.96283085573772,"2021-2022","Green beans",25,2.28,41,1.16158760870054
"1188",2022-01-11,24,-0.547929607,0.488717241,0.153207547,0.004493733,0.303927063,0.164672581,0.36479724,0.004493733,0.303927063,0.254181921,0.456006759,0.309101535,1.96283085573772,"2021-2022","Green beans",50,2.41,41,1.22781848112644
"1199",2022-01-13,13,0.610387812,0.610484763,0.270577662,0.095396002,0.425166282,0.183655676,0.510224913,0.095396002,0.425166282,0.31539504,0.637318645,0.319108911,2.01260362072516,"2021-2022","Green beans",50,3.3,43,1.63966712869719
"1200",2022-01-13,14,0.003314607,0.45930594,0.244600934,0.092994517,0.341715069,0.116442864,0.410077173,0.092994517,0.341715069,0.161753656,0.512514727,0.223337058,2.01260362072516,"2021-2022","Green beans",25,1.58,43,0.785052746467142
"1201",2022-01-13,15,-0.033310345,0.611711172,0.27392106,0.109701658,0.4514111,0.213189104,0.541702029,0.109701658,0.4514111,0.31442787,0.670803774,0.399428174,2.01260362072516,"2021-2022","Green beans",100,2.81,43,1.396201403527
"1202",2022-01-13,16,0.613819876,0.53629073,0.244553536,0.081013783,0.378885338,0.157762238,0.454661406,0.081013783,0.378885338,0.264707351,0.567909627,0.281130869,2.01260362072516,"2021-2022","Green beans",75,3.57,43,1.77382171195424
"1203",2022-01-13,17,0.400973236,0.522714589,0.233460252,0.050233122,0.368708896,0.157228248,0.442482981,0.050233122,0.368708896,0.265177109,0.553097958,0.279697599,2.01260362072516,"2021-2022","Green beans",100,0.97,43,0.481962762071599
"1204",2022-01-13,18,-0.001084746,0.490522609,0.243743576,0.063083581,0.365531512,0.144133171,0.43869083,0.063083581,0.365531512,0.206451177,0.548337841,0.274398537,2.01260362072516,"2021-2022","Green beans",50,3.3,43,1.63966712869719
"1205",2022-01-13,19,0.251683673,0.526286353,0.261847385,0.06824514,0.389832623,0.153214806,0.46784593,0.06824514,0.389832623,0.227688949,0.584798836,0.287779164,2.01260362072516,"2021-2022","Green beans",75,1.07,43,0.531649644759393
"1207",2022-01-13,20,0.643544974,0.544143706,0.270046319,0.069851027,0.397003005,0.152168252,0.476422133,0.069851027,0.397003005,0.248989735,0.59551327,0.275562093,2.01260362072516,"2021-2022","Green beans",25,1.35,43,0.670772916285216
"1208",2022-01-13,21,0.571597222,0.487971869,0.211377088,0.00473165,0.320101276,0.123442515,0.384227279,0.00473165,0.320101276,0.222459555,0.480198606,0.214871087,2.01260362072516,"2021-2022","Green beans",75,3.57,43,1.77382171195424
"1209",2022-01-13,22,-0.49506383,0.502394324,0.248316705,0.019906032,0.356197216,0.12755166,0.427480278,0.019906032,0.356197216,0.176785383,0.534386311,0.247944045,2.01260362072516,"2021-2022","Green beans",100,0.46,43,0.228559660363851
"1210",2022-01-13,23,-0.370814332,0.562881277,0.2414,0.020790643,0.388079532,0.169950877,0.465683041,0.020790643,0.388079532,0.243451462,0.582166082,0.327746314,2.01260362072516,"2021-2022","Green beans",25,0.96,43,0.47699407380282
"1211",2022-01-13,24,0.462463054,0.526459838,0.232621359,0.024025574,0.358244139,0.145615157,0.429867393,0.024025574,0.358244139,0.239183045,0.537470992,0.267068088,2.01260362072516,"2021-2022","Green beans",50,3.3,43,1.63966712869719
"1222",2022-01-14,13,-0.743602484,0.58459744,0.207088153,0.04587156,0.406342242,0.226322298,0.487641604,0.04587156,0.406342242,0.332098125,0.609538293,0.423799362,1.96567742589835,"2021-2022","Green beans",50,3.3,44,1.67881054974818
"1223",2022-01-14,14,-0.706496573,0.439533089,0.198729111,0.051713785,0.324386218,0.144150671,0.38926243,0.051713785,0.324386218,0.175429131,0.48656798,0.295392319,1.96567742589835,"2021-2022","Green beans",25,1.04,44,0.529079688405487
"1224",2022-01-14,15,-0.548497854,0.597073495,0.24068432,0.067913621,0.428905657,0.218577124,0.514705771,0.067913621,0.428905657,0.311503417,0.642829991,0.416891379,1.96567742589835,"2021-2022","Green beans",100,2.81,44,1.42953261963406
"1225",2022-01-14,16,0.560902778,0.524542729,0.214049587,0.029306413,0.366716184,0.174896422,0.440019877,0.029306413,0.366716184,0.293513966,0.549975936,0.308115715,1.96567742589835,"2021-2022","Green beans",75,3.57,44,1.81616777654576
"1226",2022-01-14,17,-0.124717608,0.532616192,0.223599575,0.042481123,0.363086361,0.160188813,0.435700802,0.042481123,0.363086361,0.253499292,0.544614205,0.293349463,1.96567742589835,"2021-2022","Green beans",100,0.97,44,0.493468555532041
"1227",2022-01-14,18,-0.464615385,0.500246981,0.244769024,0.077317172,0.367725253,0.144806734,0.441349495,0.077317172,0.367725253,0.203129966,0.551616162,0.276411638,1.96567742589835,"2021-2022","Green beans",50,3.3,44,1.67881054974818
"1228",2022-01-14,19,0.1526,0.54050984,0.253759237,0.077946658,0.394764914,0.16663132,0.473788155,0.077946658,0.394764914,0.246574917,0.592250187,0.312446444,1.96567742589835,"2021-2022","Green beans",75,3.57,44,1.81616777654576
"1230",2022-01-14,20,0.463950617,0.560470219,0.253239216,0.069975163,0.396266667,0.167714734,0.47550719,0.069975163,0.396266667,0.250471895,0.594392157,0.31725585,1.96567742589835,"2021-2022","Green beans",25,0.83,44,0.422246289785148
"1231",2022-01-14,21,-0.044294118,0.507630204,0.203741692,0.024835136,0.3282471,0.139882706,0.393917633,0.024835136,0.3282471,0.223843347,0.492261176,0.258234068,1.96567742589835,"2021-2022","Green beans",75,3.57,44,1.81616777654576
"1232",2022-01-14,22,-0.721829004,0.498907767,0.217182492,0.048477637,0.348423822,0.150946059,0.418065056,0.048477637,0.348423822,0.207579526,0.522605836,0.292490133,1.96567742589835,"2021-2022","Green beans",100,1.03,44,0.523992383709281
"1233",2022-01-14,23,-0.681528662,0.548067705,0.228122292,0.055963645,0.366758546,0.158578479,0.440078238,0.055963645,0.366758546,0.224839913,0.55011194,0.305245546,1.96567742589835,"2021-2022","Green beans",25,0.46,44,0.234016016025504
"1234",2022-01-14,24,0.446039604,0.54086217,0.220477753,0.026425879,0.355667396,0.154210334,0.426853878,0.026425879,0.355667396,0.255172623,0.533617797,0.279990274,1.96567742589835,"2021-2022","Green beans",50,3.3,44,1.67881054974818
"1245",2022-01-18,13,0.637684478,0.626212144,0.287860716,0.096750368,0.437389897,0.179693938,0.524950466,0.096750368,0.437389897,0.309906817,0.656114981,0.314542868,2.03816553467646,"2021-2022","Green beans",50,3.86,48,1.89385991192945
"1246",2022-01-18,14,0.475875,0.503887887,0.271694115,0.10026004,0.368011172,0.117241811,0.441581431,0.10026004,0.368011172,0.18592218,0.551867052,0.218464355,2.03816553467646,"2021-2022","Green beans",25,2.47,48,1.21187408872169
"1247",2022-01-18,15,0.42,0.629902394,0.318313599,0.118203349,0.452918594,0.167162287,0.543523589,0.118203349,0.452918594,0.265283071,0.676397573,0.308489082,2.03816553467646,"2021-2022","Green beans",100,3.21,48,1.57494567805532
"1248",2022-01-18,16,0.655162524,0.566603798,0.248644352,0.065670419,0.383579186,0.157621259,0.460302133,0.065670419,0.383579186,0.276423776,0.575385147,0.275776944,2.03816553467646,"2021-2022","Green beans",75,3.57,48,1.7515750998933
"1249",2022-01-18,17,0.422291667,0.582162563,0.264308393,0.071957149,0.395546181,0.154892318,0.474725799,0.071957149,0.395546181,0.259046403,0.593399201,0.279535813,2.03816553467646,"2021-2022","Green beans",100,2.4,48,1.17752947891987
"1250",2022-01-18,18,0.27626556,0.557427239,0.288400513,0.089632863,0.404804878,0.141846668,0.485757381,0.089632863,0.404804878,0.227487805,0.607084511,0.255923452,2.03816553467646,"2021-2022","Green beans",50,3.76,48,1.84479618364112
"1251",2022-01-18,19,0.24659292,0.580791667,0.284041325,0.087316925,0.432056113,0.179394308,0.518512104,0.087316925,0.432056113,0.271370404,0.645523712,0.336181505,2.03816553467646,"2021-2022","Green beans",75,4.26,48,2.09011482508276
"1253",2022-01-18,20,0.585528455,0.591863841,0.292612137,0.100208595,0.429674582,0.166133936,0.515622566,0.100208595,0.429674582,0.266244503,0.64417704,0.306512125,2.03816553467646,"2021-2022","Green beans",25,2.95,48,1.44737998450567
"1254",2022-01-18,21,0.6354947,0.542822317,0.248150083,0.070098114,0.371429481,0.144043827,0.445781628,0.070098114,0.371429481,0.267172888,0.557148681,0.246519302,2.03816553467646,"2021-2022","Green beans",75,3.04,48,1.49153733996516
"1255",2022-01-18,22,0.55007177,0.537845261,0.287512685,0.075960563,0.383491697,0.117362168,0.460243312,0.075960563,0.383491697,0.203640452,0.575249077,0.211314879,2.03816553467646,"2021-2022","Green beans",100,2.76,48,1.35415890075785
"1256",2022-01-18,23,-0.10965812,0.580649554,0.268942342,0.058353579,0.395888457,0.150049528,0.475106709,0.058353579,0.395888457,0.231011673,0.593646767,0.280501179,2.03816553467646,"2021-2022","Green beans",25,2.38,48,1.1677167332622
"1257",2022-01-18,24,0.558693009,0.572254556,0.234892629,0.050249594,0.381081834,0.168334688,0.457331399,0.050249594,0.381081834,0.296234475,0.571640543,0.293320172,2.03816553467646,"2021-2022","Green beans",50,2.95,48,1.44737998450567
"1268",2022-01-21,13,0.576488294,0.636806429,0.300437045,0.112760666,0.459603538,0.19480437,0.551528616,0.112760666,0.459603538,0.325259105,0.682313988,0.344309053,2.56347518447027,"2021-2022","Green beans",50,5,51,1.95047723898027
"1269",2022-01-21,14,0.43337766,0.509069109,0.29310188,0.119580554,0.397163938,0.131283996,0.476593895,0.119580554,0.397163938,0.200489185,0.588554836,0.246152679,2.56347518447027,"2021-2022","Green beans",25,5,51,1.95047723898027
"1270",2022-01-21,15,0.359317269,0.648007413,0.303222689,0.10305965,0.47714732,0.214240945,0.572590062,0.10305965,0.47714732,0.337706727,0.703665415,0.387490479,2.56347518447027,"2021-2022","Green beans",100,5,51,1.95047723898027
"1271",2022-01-21,16,0.594505495,0.563490893,0.246285895,0.056390033,0.394873311,0.173975713,0.473766892,0.056390033,0.394873311,0.312513725,0.59195225,0.297230201,2.56347518447027,"2021-2022","Green beans",75,5,51,1.95047723898027
"1272",2022-01-21,17,0.536764045,0.58298,0.268003701,0.065780708,0.41395096,0.174318602,0.496858663,0.065780708,0.41395096,0.303252371,0.620443544,0.302978945,2.56347518447027,"2021-2022","Green beans",100,5,51,1.95047723898027
"1273",2022-01-21,18,0.550212766,0.548379041,0.287752917,0.072625944,0.427706246,0.172312972,0.513247769,0.072625944,0.427706246,0.300912835,0.63581998,0.292871654,2.56347518447027,"2021-2022","Green beans",50,5,51,1.95047723898027
"1274",2022-01-21,19,0.625272374,0.579341472,0.287754727,0.069303079,0.434963803,0.18038262,0.521941653,0.069303079,0.434963803,0.316585629,0.647596628,0.305607436,2.56347518447027,"2021-2022","Green beans",75,5,51,1.95047723898027
"1276",2022-01-21,20,0.613362069,0.608377213,0.305874043,0.084704251,0.457987853,0.188505216,0.549663322,0.084704251,0.457987853,0.334902297,0.681805258,0.322412518,2.56347518447027,"2021-2022","Green beans",25,5,51,1.95047723898027
"1277",2022-01-21,21,0.601721557,0.546222473,0.265305709,0.059492509,0.393621271,0.153556965,0.472386287,0.059492509,0.393621271,0.285564854,0.589749865,0.259207613,2.56347518447027,"2021-2022","Green beans",75,3.63,51,1.41604647549967
"1278",2022-01-21,22,0.61236014,0.560793941,0.314193548,0.080048146,0.420982186,0.135389986,0.505179345,0.080048146,0.420982186,0.239460761,0.627854453,0.239221233,2.56347518447027,"2021-2022","Green beans",100,5,51,1.95047723898027
"1279",2022-01-21,23,0.607908612,0.573456494,0.284345938,0.057560041,0.413878385,0.157492972,0.496598109,0.057560041,0.413878385,0.282107818,0.617901171,0.269887554,2.56347518447027,"2021-2022","Green beans",25,5,51,1.95047723898027
"1280",2022-01-21,24,0.615908497,0.562304334,0.23959194,0.044688886,0.379448739,0.1628327,0.455336459,0.044688886,0.379448739,0.304871372,0.5686588,0.275731305,2.56347518447027,"2021-2022","Green beans",50,4.74,51,1.84905242255329
"1292",2022-01-22,13,0.5971,0.599864964,0.275546451,0.079074798,0.473151024,0.240238231,0.567792282,0.079074798,0.473151024,0.392851834,0.695139581,0.416247379,1.42807075939301,"2021-2022","Green beans",50,2.5,52,1.75061353476813
"1293",2022-01-22,14,0.625329736,0.439446212,0.239886007,0.046433188,0.377255628,0.166876306,0.452716823,0.046433188,0.377255628,0.2992372,0.562033915,0.287082462,1.42807075939301,"2021-2022","Green beans",25,2.73,52,1.9116699799668
"1294",2022-01-22,15,0.068230088,0.613223126,0.281406878,0.055280036,0.476785172,0.238406431,0.572217061,0.055280036,0.476785172,0.364700313,0.70525233,0.436139348,1.42807075939301,"2021-2022","Green beans",100,1.83,52,1.28144910745027
"1295",2022-01-22,16,0.649292035,0.542597568,0.208587244,0.02047913,0.396629764,0.216024297,0.475947879,0.02047913,0.396629764,0.371193299,0.594814779,0.366764965,1.42807075939301,"2021-2022","Green beans",75,2.36,52,1.65257917682111
"1296",2022-01-22,17,0.574195184,0.563493976,0.256335594,0.055414068,0.420631153,0.196441698,0.504728725,0.055414068,0.420631153,0.340530518,0.630733122,0.340668344,1.42807075939301,"2021-2022","Green beans",100,0.67,52,0.469164427317859
"1297",2022-01-22,18,0.605518987,0.468621167,0.258801245,0.026016608,0.420792683,0.198415931,0.504989621,0.026016608,0.420792683,0.31938246,0.625114655,0.350530618,1.42807075939301,"2021-2022","Green beans",50,2.07,52,1.44950800678801
"1298",2022-01-22,19,0.683112583,0.523237386,0.27108773,0.042481471,0.433424224,0.199598893,0.520114602,0.042481471,0.433424224,0.327904564,0.63733899,0.349201739,1.42807075939301,"2021-2022","Green beans",75,3.53,52,2.4718663110926
"1300",2022-01-22,20,0.647886792,0.572748512,0.289310094,0.069965991,0.457016883,0.207324748,0.54832139,0.069965991,0.457016883,0.343263695,0.682232855,0.366358887,1.42807075939301,"2021-2022","Green beans",25,2.27,52,1.58955708956946
"1301",2022-01-22,21,0.628090788,0.505844912,0.227037952,0.019179774,0.382447362,0.182047316,0.458957629,0.019179774,0.382447362,0.321806603,0.573708084,0.313686468,1.42807075939301,"2021-2022","Green beans",75,1.57,52,1.09938529983439
"1302",2022-01-22,22,0.516239316,0.529134483,0.281002355,0.046137026,0.413268304,0.163550123,0.495978249,0.046137026,0.413268304,0.254040812,0.616920904,0.306420722,1.42807075939301,"2021-2022","Green beans",100,1.78,52,1.24643683675491
"1303",2022-01-22,23,0.699813665,0.559285836,0.246572802,0.027039835,0.414415064,0.198839286,0.497303114,0.027039835,0.414415064,0.325493361,0.619212163,0.351207647,1.42807075939301,"2021-2022","Green beans",25,1.74,52,1.21842702019862
"1304",2022-01-22,24,0.661774492,0.564115324,0.215890814,0.022398913,0.399450674,0.21198686,0.479345339,0.022398913,0.399450674,0.373525881,0.597739259,0.358193249,1.42807075939301,"2021-2022","Green beans",50,1.51,52,1.05737057499995
"1316",2022-01-23,13,0.62820296,0.586878642,0.22289882,0.019939608,0.455988107,0.270924463,0.547240546,0.019939608,0.455988107,0.4475806,0.682388422,0.45608938,1.14513717768009,"2021-2022","Green beans",50,2.19,53,1.91243463463188
"1317",2022-01-23,14,-0.347325581,0.465580224,0.196742735,0.020624208,0.396129315,0.230515896,0.47534133,0.020624208,0.396129315,0.350772382,0.593457405,0.421071777,1.14513717768009,"2021-2022","Green beans",25,2.55,53,2.22680745128369
"1318",2022-01-23,15,-0.310544218,0.612422234,0.221469236,0.041314882,0.471831683,0.290837164,0.566197843,0.041314882,0.471831683,0.439076202,0.706164712,0.522564533,1.14513717768009,"2021-2022","Green beans",100,1.76,53,1.53693377029776
"1319",2022-01-23,16,0.632768166,0.548524742,0.189093249,0.012613008,0.422292143,0.26520881,0.506759153,0.012613008,0.422292143,0.431094584,0.63318416,0.450102021,1.14513717768009,"2021-2022","Green beans",75,2.01,53,1.75524822630597
"1320",2022-01-23,17,0.293222222,0.582188478,0.249775198,0.054230526,0.448706069,0.237277045,0.538432718,0.054230526,0.448706069,0.370572032,0.671247745,0.430059103,1.14513717768009,"2021-2022","Green beans",100,1.97,53,1.72031791334466
"1321",2022-01-23,18,0.566371429,0.482826392,0.225398128,0.014346711,0.423082446,0.232682739,0.507652263,0.014346711,0.423082446,0.376036671,0.634319261,0.405142344,1.14513717768009,"2021-2022","Green beans",50,2.02,53,1.7639808045463
"1322",2022-01-23,19,0.717821429,0.517026938,0.245409051,0.014869013,0.420673443,0.209096862,0.504814779,0.014869013,0.420673443,0.325427622,0.630444357,0.378684391,1.14513717768009,"2021-2022","Green beans",75,2.92,53,2.54991284617584
"1324",2022-01-23,20,0.627844828,0.584510608,0.271985135,0.06612996,0.473503956,0.244205731,0.568258211,0.06612996,0.473503956,0.390469911,0.708352232,0.433398873,1.14513717768009,"2021-2022","Green beans",25,3.07,53,2.68090151978076
